Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Attendance_Score,Merit_Score
1092,Sales,Male,46,Specialist,2016-06-25 08:03:05.556036,8,Bachelor,1,4950.0,32,17,9,0,100,9,93,1,4.16,False,14,0.6152665429808287
1110,Sales,Male,27,Technician,2024-01-04 08:03:05.556036,0,PhD,3,4550.0,37,40,20,8,50,1,64,2,4.61,False,6,0.658772521129664
1133,Finance,Female,55,Developer,2020-06-01 08:03:05.556036,4,High School,5,7500.0,53,45,16,14,0,4,55,1,4.5,False,0,0.6697845804988661
1155,Engineering,Male,30,Manager,2021-11-03 08:03:05.556036,2,Master,4,8400.0,52,24,15,8,75,6,88,2,4.27,False,6,0.6749512471655328
1165,Finance,Female,50,Developer,2022-08-28 08:03:05.556036,2,Bachelor,5,7500.0,46,19,10,5,50,7,70,1,3.38,False,9,0.6665365903937334
1168,Operations,Female,23,Manager,2016-09-27 08:03:05.556036,7,Bachelor,5,9000.0,41,37,6,14,50,18,74,1,3.19,False,0,0.6100153576582148
1172,Operations,Male,31,Developer,2017-02-21 08:03:05.556036,7,Bachelor,4,7000.0,47,42,7,1,25,12,84,2,3.11,False,13,0.7823398268398268
1173,Marketing,Female,39,Technician,2017-04-18 08:03:05.556036,7,Bachelor,5,5250.0,60,36,9,6,100,11,44,1,1.99,True,8,0.5996133786848072
1174,IT,Other,40,Engineer,2014-10-25 08:03:05.556036,9,Bachelor,5,9000.0,31,42,10,13,50,15,69,1,4.08,False,1,0.6791082251082251
1179,Finance,Female,58,Technician,2015-07-01 08:03:05.556036,9,Bachelor,5,5250.0,48,42,22,3,50,14,14,1,3.31,False,11,0.6723542568542569
1181,Sales,Male,33,Technician,2016-03-11 08:03:05.556036,8,Bachelor,3,4550.0,57,44,8,4,75,11,76,2,4.88,False,10,0.7699843331271902
1182,Legal,Male,35,Analyst,2015-07-05 08:03:05.556036,9,High School,4,5600.0,54,40,11,2,50,9,58,2,1.57,False,12,0.6303655947227376
1183,HR,Male,54,Specialist,2015-04-07 08:03:05.556036,9,Bachelor,2,5400.0,39,9,10,0,0,1,91,1,4.0,False,14,0.6205730777159348
1186,IT,Male,33,Manager,2020-05-30 08:03:05.556036,4,PhD,3,7800.0,40,39,7,5,100,7,74,2,4.21,False,9,0.6977500515357657
1205,Sales,Male,56,Manager,2016-01-03 08:03:05.556036,8,Bachelor,2,7200.0,53,39,14,8,25,11,71,2,4.74,False,6,0.6253323026180169
1208,Legal,Male,43,Manager,2021-05-07 08:03:05.556036,3,High School,5,9000.0,53,0,1,3,25,6,81,1,4.39,False,11,0.6902792207792208
1210,Operations,Other,52,Engineer,2024-06-06 08:03:05.556036,0,Bachelor,4,8400.0,40,46,11,9,0,6,90,2,1.77,False,5,0.6295018552875695
1219,Finance,Male,57,Technician,2016-02-27 08:03:05.556036,8,Bachelor,4,4900.0,51,49,16,4,0,15,20,2,4.37,False,10,0.7017611832611832
1227,Marketing,Female,35,Consultant,2018-11-15 08:03:05.556036,5,High School,3,7150.0,59,47,27,2,100,8,58,1,2.6,False,12,0.6604370232941662
1233,Marketing,Female,35,Analyst,2018-05-16 08:03:05.556036,6,Bachelor,5,6000.0,56,47,7,1,75,4,67,1,4.55,True,13,0.8904045557616985
1234,Marketing,Male,30,Developer,2015-04-12 08:03:05.556036,9,High School,4,7000.0,46,33,23,4,0,15,64,2,4.99,True,10,0.7563439497010926
1236,HR,Female,25,Consultant,2023-01-31 08:03:05.556036,1,Bachelor,4,7700.0,38,46,10,5,75,6,50,2,2.35,False,9,0.6348366316223458
1244,Sales,Other,51,Technician,2016-01-06 08:03:05.556036,8,Bachelor,5,5250.0,38,35,18,13,100,5,83,1,3.2,False,1,0.634819624819625
1249,Engineering,Female,55,Developer,2022-04-23 08:03:05.556036,2,Bachelor,4,7000.0,39,30,23,1,50,15,65,2,1.12,False,13,0.5954763966192538
1258,Finance,Male,28,Developer,2019-08-15 08:03:05.556036,5,Bachelor,3,6500.0,52,40,14,7,0,19,66,2,3.24,False,7,0.6085986394557824
1260,Legal,Male,43,Developer,2017-12-16 08:03:05.556036,6,High School,5,7500.0,49,43,14,6,100,14,69,2,3.84,False,8,0.7711898577612862
1265,Marketing,Male,47,Consultant,2017-09-24 08:03:05.556036,6,High School,5,8250.0,53,30,0,7,50,5,90,2,2.14,False,7,0.6612671614100185
1272,Sales,Female,39,Specialist,2016-04-06 08:03:05.556036,8,High School,4,6300.0,35,20,21,2,75,5,95,2,1.34,False,12,0.6119804164089879
1276,Sales,Male,56,Engineer,2020-06-08 08:03:05.556036,4,High School,4,8400.0,49,32,12,8,0,14,59,1,4.77,False,6,0.674018449804164
1281,Finance,Male,37,Manager,2017-06-12 08:03:05.556036,7,Master,5,9000.0,40,46,2,6,50,11,92,2,1.37,False,8,0.7063994021851165
1294,Finance,Male,44,Engineer,2023-06-06 08:03:05.556036,1,High School,3,7800.0,31,49,13,1,100,7,63,2,4.2,True,13,0.7729870129870131
1301,HR,Female,33,Developer,2016-07-04 08:03:05.556036,8,Bachelor,4,7000.0,40,42,22,0,100,18,93,1,2.83,False,14,0.8008073593073594
1304,IT,Female,32,Specialist,2015-04-01 08:03:05.556036,9,Bachelor,4,6300.0,31,49,12,6,0,5,56,1,4.59,False,8,0.7569170274170274
1306,Finance,Male,43,Analyst,2023-09-06 08:03:05.556036,0,High School,2,4800.0,33,36,18,8,75,19,65,2,4.74,False,6,0.6009661925376211
1335,Marketing,Male,25,Developer,2015-12-14 08:03:05.556036,8,Bachelor,5,7500.0,49,16,20,1,50,12,61,2,1.98,False,13,0.6232527313955886
1353,Marketing,Male,60,Engineer,2015-09-10 08:03:05.556036,8,Bachelor,2,7200.0,51,49,21,3,25,3,55,2,3.86,False,11,0.6612539682539682
1354,Sales,Female,36,Technician,2020-06-10 08:03:05.556036,4,High School,3,4550.0,32,44,12,4,0,3,65,1,3.27,False,10,0.6672621109049681
1363,Sales,Male,37,Engineer,2020-02-26 08:03:05.556036,4,Bachelor,4,8400.0,42,23,4,2,100,19,21,2,4.99,False,12,0.657230364873222
1369,Engineering,Female,37,Engineer,2019-09-12 08:03:05.556036,4,Bachelor,4,8400.0,58,34,22,5,25,9,66,1,3.5,False,9,0.6756802721088435
1371,IT,Male,25,Specialist,2020-11-27 08:03:05.556036,3,Bachelor,2,5400.0,36,16,12,0,50,18,66,1,4.56,True,14,0.6266394557823128
1384,Customer Support,Female,49,Analyst,2022-01-08 08:03:05.556036,2,High School,5,6000.0,46,49,17,7,0,13,40,2,4.3,False,7,0.7458080808080808
1385,Customer Support,Female,44,Developer,2023-04-03 08:03:05.556036,1,Bachelor,5,7500.0,36,8,10,1,25,19,65,1,4.58,False,13,0.7286804782519068
1387,Legal,Male,28,Manager,2019-09-07 08:03:05.556036,4,Bachelor,5,9000.0,38,35,4,0,50,10,68,1,2.14,False,14,0.7372308802308802
1391,IT,Male,23,Specialist,2018-02-08 08:03:05.556036,6,Bachelor,5,6750.0,40,37,21,9,75,2,30,2,3.54,False,5,0.6100550401978972
1392,Customer Support,Male,27,Developer,2023-05-14 08:03:05.556036,1,High School,5,7500.0,54,33,13,8,100,8,59,2,4.54,False,6,0.7166000824572253
1396,Customer Support,Male,28,Engineer,2017-07-02 08:03:05.556036,7,Bachelor,5,9000.0,32,33,9,2,25,11,19,1,4.28,False,12,0.7085062873634304
1414,Legal,Other,47,Engineer,2021-02-09 08:03:05.556036,3,Bachelor,4,8400.0,32,49,23,3,50,6,34,2,2.32,False,11,0.6418297258297259
1416,Engineering,Female,24,Technician,2022-11-06 08:03:05.556036,1,Bachelor,4,4900.0,51,35,20,2,100,11,29,2,4.86,False,12,0.7158715728715729
1417,Operations,Female,57,Analyst,2018-12-03 08:03:05.556036,5,Bachelor,3,5200.0,56,46,2,7,100,5,80,1,2.58,False,7,0.6283712636569779
1423,IT,Female,46,Consultant,2018-11-17 08:03:05.556036,5,Bachelor,2,6600.0,55,20,6,2,75,8,94,1,4.74,False,12,0.6799602143887858
1454,Legal,Male,47,Specialist,2023-01-23 08:03:05.556036,1,Master,5,6750.0,33,49,9,12,0,19,88,2,3.07,False,2,0.7098492063492063
1459,Operations,Female,30,Engineer,2019-02-13 08:03:05.556036,5,Bachelor,3,7800.0,45,40,15,9,25,19,88,1,4.09,False,5,0.6669716553287982
1461,HR,Male,29,Manager,2019-08-20 08:03:05.556036,5,Bachelor,3,7800.0,37,28,16,1,75,1,97,1,2.64,False,13,0.677959595959596
1472,Engineering,Female,36,Analyst,2021-07-22 08:03:05.556036,3,High School,4,5600.0,59,44,14,14,75,17,91,1,4.02,False,0,0.6644302205730777
1477,Legal,Male,55,Manager,2023-12-09 08:03:05.556036,0,High School,1,6600.0,30,30,21,4,100,13,73,1,4.83,False,10,0.6042808699237271
1480,Customer Support,Female,44,Engineer,2022-10-12 08:03:05.556036,1,Bachelor,5,9000.0,38,9,14,0,0,6,56,2,3.37,False,14,0.6683660070088642
1481,HR,Female,23,Consultant,2018-08-02 08:03:05.556036,6,Bachelor,5,8250.0,49,15,3,10,0,1,91,1,3.88,False,4,0.6462057307771593
1484,Legal,Female,24,Manager,2021-12-06 08:03:05.556036,2,Master,3,7800.0,41,25,15,3,25,12,98,1,2.49,False,11,0.6316634714491858
1502,HR,Male,32,Analyst,2014-12-09 08:03:05.556036,9,PhD,3,5200.0,58,42,19,3,0,10,57,1,3.68,False,11,0.6777229437229437
1508,Engineering,Female,24,Engineer,2022-02-21 08:03:05.556036,2,Bachelor,3,7800.0,52,45,25,2,75,13,70,1,1.37,False,12,0.6150161822304681
1521,IT,Female,24,Engineer,2024-01-27 08:03:05.556036,0,Bachelor,5,9000.0,42,42,26,3,0,1,93,1,3.73,False,11,0.8529502164502164
1525,IT,Female,23,Consultant,2016-04-09 08:03:05.556036,8,Master,4,7700.0,33,47,20,6,50,4,2,1,4.27,True,8,0.6236628530199958
1535,HR,Female,25,Developer,2023-08-28 08:03:05.556036,1,High School,3,6500.0,44,10,2,3,50,7,67,1,4.6,False,11,0.6133127190270047
1546,Engineering,Male,42,Engineer,2021-04-01 08:03:05.556036,3,High School,4,8400.0,46,32,25,2,50,14,67,1,2.81,False,12,0.677894351680066
1554,HR,Female,41,Technician,2015-01-16 08:03:05.556036,9,Bachelor,4,4900.0,32,37,21,5,25,17,69,1,2.15,False,9,0.6264857761286333
1557,Engineering,Male,27,Engineer,2022-09-26 08:03:05.556036,1,Bachelor,5,9000.0,43,49,0,6,75,15,75,2,4.5,False,8,0.8408008658008658
1564,Finance,Male,22,Engineer,2015-04-22 08:03:05.556036,9,Bachelor,4,8400.0,45,37,21,4,100,6,16,2,4.49,False,10,0.6507007833436405
1568,Engineering,Male,32,Consultant,2020-10-11 08:03:05.556036,3,Bachelor,5,8250.0,53,22,15,0,75,3,34,1,3.33,True,14,0.6749827870542157
1571,Marketing,Female,25,Consultant,2023-10-31 08:03:05.556036,0,Bachelor,4,7700.0,41,27,24,0,50,14,83,2,1.99,True,14,0.6773808493094207
1573,Legal,Female,27,Analyst,2023-12-24 08:03:05.556036,0,PhD,5,6000.0,32,18,18,5,50,16,76,1,4.2,False,9,0.7155761698618841
1576,Marketing,Male,47,Consultant,2015-04-05 08:03:05.556036,9,Bachelor,3,7150.0,40,26,12,1,0,11,36,1,4.84,False,13,0.6565640074211502
1578,Operations,Female,44,Consultant,2021-05-22 08:03:05.556036,3,Bachelor,3,7150.0,30,38,9,5,75,1,95,1,4.67,False,9,0.7590926613069471
1582,IT,Female,31,Analyst,2021-07-07 08:03:05.556036,3,Bachelor,3,5200.0,33,23,1,3,100,11,40,2,4.89,False,11,0.6263284889713461
1596,HR,Female,48,Specialist,2014-11-05 08:03:05.556036,9,High School,4,6300.0,44,18,8,0,75,9,61,1,2.01,False,14,0.5972017109874252
1602,Sales,Female,24,Consultant,2024-04-03 08:03:05.556036,0,Bachelor,5,8250.0,43,21,18,1,100,14,88,2,2.13,True,13,0.7057063492063491
1612,Operations,Male,39,Analyst,2017-01-04 08:03:05.556036,7,Bachelor,3,5200.0,58,35,14,2,100,6,76,1,3.45,False,12,0.6903210678210678
1628,Marketing,Female,44,Engineer,2017-10-14 08:03:05.556036,6,High School,5,9000.0,31,45,2,3,0,19,22,2,1.53,False,11,0.6117607709750567
1632,Sales,Other,44,Analyst,2016-02-16 08:03:05.556036,8,High School,5,6000.0,54,18,16,6,100,4,92,1,2.77,False,8,0.6621136878994023
1637,HR,Male,39,Engineer,2020-02-11 08:03:05.556036,4,Master,3,7800.0,40,30,27,8,75,14,95,1,4.89,False,6,0.6945824572253143
1641,Finance,Male,57,Developer,2022-06-14 08:03:05.556036,2,High School,2,6000.0,31,49,20,9,75,5,55,2,4.74,False,5,0.6195396825396825
1648,Sales,Female,35,Engineer,2015-08-12 08:03:05.556036,9,Bachelor,4,8400.0,47,26,12,2,75,18,80,1,3.11,False,12,0.6946671820243249
1659,Legal,Female,49,Engineer,2019-08-28 08:03:05.556036,5,Bachelor,4,8400.0,37,30,4,6,50,16,42,1,3.99,False,8,0.6210831787260358
1661,Sales,Female,51,Engineer,2015-07-09 08:03:05.556036,9,Bachelor,4,8400.0,59,41,27,3,75,11,91,1,3.94,False,11,0.8053281797567511
1675,Finance,Male,36,Developer,2024-08-10 08:03:05.556036,0,High School,5,7500.0,48,8,11,2,50,17,83,1,4.26,False,12,0.7347584003298289
1676,Marketing,Female,47,Manager,2018-07-10 08:03:05.556036,6,High School,4,8400.0,41,17,22,5,50,1,72,2,4.14,False,9,0.6504137291280149
1679,Marketing,Female,26,Technician,2022-04-15 08:03:05.556036,2,Bachelor,4,4900.0,44,37,21,2,100,4,94,2,1.42,False,12,0.6833479694908267
1700,Marketing,Female,50,Analyst,2019-10-17 08:03:05.556036,4,High School,3,5200.0,37,25,19,2,50,3,85,2,3.14,False,12,0.6521865594722738
1715,Legal,Male,29,Technician,2021-01-30 08:03:05.556036,3,Bachelor,5,5250.0,59,37,4,3,50,7,31,2,1.99,False,11,0.620289527932385
1717,Engineering,Female,51,Manager,2017-02-20 08:03:05.556036,7,PhD,4,8400.0,48,32,29,9,50,9,99,1,3.55,False,5,0.6795408163265305
1738,Engineering,Female,39,Engineer,2019-06-13 08:03:05.556036,5,Bachelor,5,9000.0,50,34,10,13,25,11,96,1,2.81,False,1,0.6375006184291899
1742,Legal,Female,40,Consultant,2024-08-28 08:03:05.556036,0,PhD,5,8250.0,57,31,17,1,100,1,52,2,2.27,False,13,0.6807954030096887
1745,Marketing,Male,30,Engineer,2015-08-24 08:03:05.556036,9,Bachelor,5,9000.0,41,48,8,1,75,3,7,2,1.32,False,13,0.6117740672026386
1751,Finance,Female,49,Analyst,2019-10-06 08:03:05.556036,4,High School,2,4800.0,52,49,24,6,0,3,62,1,4.06,False,8,0.6425382395382394
1754,Customer Support,Male,60,Technician,2019-08-18 08:03:05.556036,5,Bachelor,1,3850.0,57,25,17,1,0,4,94,2,3.7,False,13,0.6126540919398062
1756,Customer Support,Female,58,Technician,2018-01-11 08:03:05.556036,6,Master,5,5250.0,49,37,19,4,50,17,25,1,3.89,False,10,0.6888826015254587
1779,Legal,Other,52,Analyst,2017-06-18 08:03:05.556036,7,High School,4,5600.0,51,37,8,12,50,2,94,2,3.88,False,2,0.6634908266336839
1788,Operations,Male,59,Engineer,2017-06-23 08:03:05.556036,7,High School,5,9000.0,58,48,14,5,50,3,98,1,3.88,False,9,0.8664695938981654
1795,Engineering,Other,28,Specialist,2015-12-07 08:03:05.556036,8,Bachelor,4,6300.0,49,49,15,2,25,19,43,2,3.04,False,12,0.7102972582972583
1797,Legal,Female,36,Technician,2021-10-11 08:03:05.556036,2,Bachelor,5,5250.0,35,13,11,1,100,4,83,2,4.79,False,13,0.7959522778808493
1809,Operations,Male,23,Developer,2019-10-30 08:03:05.556036,4,High School,5,7500.0,58,44,26,11,75,7,52,2,2.41,True,3,0.5979994846423418
1814,Marketing,Female,36,Engineer,2018-04-16 08:03:05.556036,6,High School,2,7200.0,43,49,21,0,75,13,79,1,1.72,False,14,0.6455959595959596
1829,Sales,Female,35,Consultant,2016-11-24 08:03:05.556036,7,Master,4,7700.0,55,20,18,3,100,13,65,1,2.86,False,11,0.6130886415172129
1834,Legal,Male,33,Analyst,2019-11-18 08:03:05.556036,4,Bachelor,5,6000.0,48,16,6,6,25,16,30,1,4.94,False,8,0.6371978973407545
1836,Marketing,Female,54,Specialist,2019-12-02 08:03:05.556036,4,Bachelor,5,6750.0,50,47,2,14,25,5,74,2,2.89,False,0,0.6358316841888271
1842,HR,Male,46,Analyst,2017-12-18 08:03:05.556036,6,Bachelor,4,5600.0,47,17,27,0,25,16,97,1,1.9,False,14,0.6603473510616368
1848,Sales,Female,59,Developer,2018-01-29 08:03:05.556036,6,Bachelor,4,7000.0,39,36,2,2,25,4,13,1,4.46,False,12,0.6676299732014017
1863,IT,Male,26,Analyst,2021-10-24 08:03:05.556036,2,Bachelor,5,6000.0,34,32,16,3,50,19,58,1,2.01,False,11,0.6554268192125334
1873,Finance,Female,52,Developer,2022-05-22 08:03:05.556036,2,PhD,3,6500.0,33,46,6,0,75,19,65,1,1.94,False,14,0.6660682333539476
1875,HR,Female,49,Technician,2020-02-08 08:03:05.556036,4,Bachelor,5,5250.0,53,48,6,0,75,7,30,1,4.73,False,14,0.8430244279529994
1882,Finance,Male,45,Developer,2023-11-13 08:03:05.556036,0,Bachelor,5,7500.0,52,15,5,8,25,15,60,1,4.64,False,6,0.6501508967223252
1883,IT,Male,55,Developer,2024-04-19 08:03:05.556036,0,Bachelor,1,5500.0,40,48,18,4,50,5,56,1,4.33,False,10,0.6184068233353948
1888,Sales,Other,35,Technician,2022-09-11 08:03:05.556036,1,PhD,3,4550.0,59,17,16,2,0,5,85,2,3.82,False,12,0.6535334982477841
1892,Operations,Other,33,Engineer,2022-08-05 08:03:05.556036,2,Master,5,9000.0,46,33,5,7,50,17,71,1,3.12,False,7,0.6841282209853639
1899,Engineering,Male,47,Specialist,2019-03-08 08:03:05.556036,5,PhD,5,6750.0,38,38,14,0,75,1,12,2,3.87,True,14,0.7228444650587507
1909,Engineering,Female,32,Technician,2020-08-20 08:03:05.556036,4,Bachelor,4,4900.0,46,1,22,1,25,17,87,2,3.95,False,13,0.6630534941249226
1919,Sales,Female,38,Consultant,2017-09-05 08:03:05.556036,7,High School,5,8250.0,51,18,0,0,50,14,76,2,1.68,False,14,0.6610047412904556
1922,Finance,Other,27,Consultant,2023-02-15 08:03:05.556036,1,Master,5,8250.0,38,27,14,11,75,12,86,1,2.38,False,3,0.5957985982271696
1926,Engineering,Male,30,Specialist,2015-02-14 08:03:05.556036,9,High School,2,5400.0,54,44,9,0,0,19,20,2,4.32,False,14,0.6359958771387342
1928,Operations,Male,28,Consultant,2017-06-20 08:03:05.556036,7,High School,2,6600.0,43,34,4,0,75,4,29,1,4.81,False,14,0.6378613687899402
1947,IT,Female,47,Consultant,2015-07-26 08:03:05.556036,9,High School,5,8250.0,53,9,3,6,100,17,84,2,3.32,False,8,0.636717377860235
1952,HR,Male,52,Engineer,2016-09-23 08:03:05.556036,7,Master,5,9000.0,49,25,13,4,50,1,88,1,2.17,False,10,0.6811757369614513
1953,HR,Female,37,Manager,2016-02-19 08:03:05.556036,8,Bachelor,4,8400.0,34,33,22,1,25,15,4,2,3.81,False,13,0.6189889713461143
1966,Finance,Male,35,Developer,2015-08-07 08:03:05.556036,9,High School,5,7500.0,52,18,12,0,75,10,65,2,4.25,True,14,0.7672825190682333
1974,Engineering,Female,45,Technician,2017-11-22 08:03:05.556036,6,Bachelor,4,4900.0,51,45,11,3,50,5,91,1,2.92,False,11,0.770654710368996
1981,HR,Female,52,Manager,2014-10-30 08:03:05.556036,9,Bachelor,4,8400.0,57,47,17,1,100,16,89,2,2.81,False,13,0.7978490002061431
1988,Customer Support,Female,24,Technician,2021-06-29 08:03:05.556036,3,High School,4,4900.0,54,36,8,4,0,1,75,1,3.83,False,10,0.7328110698824986
2005,Engineering,Female,48,Developer,2014-09-30 08:03:05.556036,9,Bachelor,5,7500.0,55,37,14,14,100,3,94,2,3.37,False,0,0.6594193980622552
2009,IT,Male,60,Specialist,2022-10-13 08:03:05.556036,1,Bachelor,5,6750.0,36,17,28,2,100,14,71,1,1.49,False,12,0.6087506699649557
2014,Marketing,Male,42,Specialist,2023-08-03 08:03:05.556036,1,Bachelor,4,6300.0,47,41,27,4,75,13,85,2,2.74,False,10,0.7189212533498247
2021,Engineering,Female,37,Developer,2024-05-20 08:03:05.556036,0,High School,3,6500.0,42,34,20,1,0,4,13,2,3.94,False,13,0.5977524221809936
2022,Sales,Female,27,Developer,2021-02-12 08:03:05.556036,3,Bachelor,5,7500.0,58,30,1,11,75,12,71,2,4.96,False,3,0.706740465883323
2023,Customer Support,Male,29,Technician,2023-03-13 08:03:05.556036,1,Bachelor,5,5250.0,60,35,18,7,0,16,93,1,4.3,False,7,0.7957359307359309
2027,Finance,Male,30,Specialist,2015-06-23 08:03:05.556036,9,Bachelor,4,6300.0,47,18,23,6,0,16,92,2,4.03,False,8,0.6751136878994023
2033,Engineering,Male,54,Manager,2022-09-08 08:03:05.556036,1,Bachelor,5,9000.0,45,17,9,2,50,8,77,1,4.89,False,12,0.7908718820861678
2042,Sales,Female,44,Consultant,2017-03-28 08:03:05.556036,7,High School,4,7700.0,56,46,26,7,75,12,62,1,4.85,False,7,0.7555076272933415
2047,Marketing,Female,25,Developer,2017-07-10 08:03:05.556036,7,Bachelor,3,6500.0,35,37,20,1,75,3,11,2,4.82,False,13,0.6499569160997732
2053,Operations,Female,48,Analyst,2018-10-07 08:03:05.556036,5,Master,4,5600.0,53,10,4,4,0,10,94,2,3.61,False,10,0.6540724592867451
2061,HR,Female,44,Consultant,2016-10-10 08:03:05.556036,7,Bachelor,4,7700.0,54,36,8,1,25,8,19,1,4.14,False,13,0.6780368996083281
2070,Marketing,Male,42,Engineer,2015-11-13 08:03:05.556036,8,Bachelor,4,8400.0,50,45,28,0,0,5,63,1,3.72,False,14,0.7969461966604825
2073,Finance,Male,49,Developer,2017-11-24 08:03:05.556036,6,Bachelor,4,7000.0,45,28,4,0,50,10,86,1,4.43,False,14,0.8095230880230879
2080,IT,Male,52,Engineer,2022-08-23 08:03:05.556036,2,Bachelor,4,8400.0,43,4,20,2,50,13,93,2,2.52,False,12,0.6016338899196042
2092,IT,Male,48,Analyst,2019-04-15 08:03:05.556036,5,Bachelor,5,6000.0,54,18,29,3,75,12,51,1,3.73,True,11,0.6701425479282622
2096,Marketing,Male,55,Developer,2024-08-11 08:03:05.556036,0,High School,4,7000.0,53,20,23,7,0,14,82,2,4.66,False,7,0.6802892187177901
2099,Customer Support,Other,27,Consultant,2020-02-02 08:03:05.556036,4,Bachelor,5,8250.0,37,0,0,1,50,6,27,2,4.2,False,13,0.6002597402597403
2101,Operations,Other,51,Specialist,2015-11-20 08:03:05.556036,8,Master,4,6300.0,59,42,24,7,75,14,27,2,4.94,False,7,0.6729740259740261
2108,HR,Female,57,Technician,2020-01-01 08:03:05.556036,4,Bachelor,4,4900.0,55,48,3,13,100,4,95,1,4.87,False,1,0.745623273551845
2121,Marketing,Male,43,Technician,2024-02-07 08:03:05.556036,0,Bachelor,5,5250.0,39,25,4,2,25,16,70,2,2.93,False,12,0.7113835291692434
2124,Finance,Male,32,Developer,2016-11-05 08:03:05.556036,7,High School,5,7500.0,33,19,17,8,75,14,73,1,3.18,False,6,0.6197400535971964
2138,IT,Male,48,Engineer,2015-09-27 08:03:05.556036,8,High School,4,8400.0,47,9,18,5,100,9,93,1,3.33,False,9,0.6196849103277675
2162,Finance,Female,59,Engineer,2022-03-06 08:03:05.556036,2,Bachelor,2,7200.0,58,28,22,2,75,3,76,2,4.9,False,12,0.6842496392496392
2172,Marketing,Female,37,Manager,2018-12-13 08:03:05.556036,5,Bachelor,5,9000.0,40,22,26,5,0,1,85,1,2.98,False,9,0.6890845186559472
2181,Sales,Male,55,Manager,2020-01-26 08:03:05.556036,4,Master,5,9000.0,45,12,4,11,50,17,96,2,3.59,False,3,0.6152761286332715
2185,HR,Male,36,Analyst,2015-07-07 08:03:05.556036,9,Bachelor,4,5600.0,32,34,20,5,50,17,39,1,3.66,False,9,0.629134817563389
2192,Operations,Female,28,Consultant,2022-06-12 08:03:05.556036,2,High School,5,8250.0,40,46,20,8,0,8,34,1,4.15,False,6,0.6996562564419707
2196,HR,Male,27,Analyst,2018-05-05 08:03:05.556036,6,Bachelor,5,6000.0,40,1,29,7,50,10,93,2,4.83,False,7,0.6834604205318491
2200,Customer Support,Male,46,Engineer,2017-05-03 08:03:05.556036,7,Bachelor,3,7800.0,35,47,18,3,0,2,59,1,2.89,False,11,0.6626715110286538
2202,Finance,Female,56,Engineer,2023-07-31 08:03:05.556036,1,Bachelor,4,8400.0,30,49,12,5,25,1,52,1,3.06,True,9,0.6866219336219336
2212,Finance,Female,32,Developer,2024-01-17 08:03:05.556036,0,High School,2,6000.0,34,35,4,0,75,1,86,1,3.06,False,14,0.6695945165945166
2218,HR,Female,36,Engineer,2024-05-23 08:03:05.556036,0,Bachelor,5,9000.0,34,37,15,9,75,10,8,1,4.89,False,5,0.6331105957534529
2220,Engineering,Female,41,Technician,2021-12-07 08:03:05.556036,2,Bachelor,3,4550.0,53,19,4,7,75,4,68,2,4.88,False,7,0.6089247577819007
2228,Marketing,Male,49,Specialist,2016-05-16 08:03:05.556036,8,Bachelor,3,5850.0,55,12,16,0,75,3,74,2,3.65,False,14,0.6309745413316843
